Date,Time,Produced,Demand,Depriciation
০৮-০৩-২০২১,০৪:০০:০০,৭৯২৬,৭৯২৬,০.০০
০৮-০৩-২০২১,০৩:০০:০০,৮১২৭,৮১২৭,০.০০
০৮-০৩-২০২১,০২:০০:০০,৮৩০২,৮৩০২,০.০০
০৮-০৩-২০২১,০১:০০:০০,৮৬০৬,৮৬০৬,০.০০
০৭-০৩-২০২১,২৪:০০:০০,৯১৪৯,৯১৪৯,০.০০
০৭-০৩-২০২১,২৩:০০:০০,৯৬৫৫,৯৬৫৫,০.০০
০৭-০৩-২০২১,২২:০০:০০,১০০৬২,১০০৬২,০.০০
০৭-০৩-২০২১,২১:০০:০০,১০৪৪৭,১০৪৪৭,০.০০
০৭-০৩-২০২১,২০:০০:০০,১০৫৫১,১০৫৫১,০.০০
০৭-০৩-২০২১,১৯:৩০:০০,১০৯৩২,১০৯৩২,০.০০
০৭-০৩-২০২১,১৯:০০:০০,১০৯৫১,১০৯৫১,০.০০
০৭-০৩-২০২১,১৮:০০:০০,৯৪২৬,৯৪২৬,০.০০
০৭-০৩-২০২১,১৭:০০:০০,৯২৯৩,৯২৯৩,০.০০
০৭-০৩-২০২১,১৬:০০:০০,৯৫৪০,৯৫৪০,০.০০
০৭-০৩-২০২১,১৫:০০:০০,৯৮১২,৯৮১২,০.০০
০৭-০৩-২০২১,১৪:০০:০০,৯৭৮৮,৯৭৮৮,০.০০
০৭-০৩-২০২১,১৩:০০:০০,৯৮৮৯,৯৮৮৯,০.০০
০৭-০৩-২০২১,১২:০০:০০,৯৭২০,৯৭২০,০.০০
০৭-০৩-২০২১,১১:০০:০০,৯৩৯৭,৯৩৯৭,০.০০
০৭-০৩-২০২১,১০:০০:০০,৮৯৬৪,৮৯৬৪,০.০০
০৭-০৩-২০২১,০৯:০০:০০,৮৮৯৬,৮৮৯৬,০.০০
০৭-০৩-২০২১,০৮:০০:০০,৮৩৪০,৮৩৪০,০.০০
০৭-০৩-২০২১,০৭:০০:০০,৭৯৩০,৭৯৩০,০.০০
০৭-০৩-২০২১,০৬:০০:০০,৭৭০৬,৭৭০৬,০.০০
০৭-০৩-২০২১,০৫:০০:০০,৭৬২৮,৭৬২৮,০.০০
০৭-০৩-২০২১,০৪:০০:০০,৭৭৮৪,৭৭৮৪,০.০০
০৭-০৩-২০২১,০৩:০০:০০,৭৯৯৬,৭৯৯৬,০.০০
০৭-০৩-২০২১,০২:০০:০০,৮২১২,৮২১২,০.০০
২২-০২-২০২১,১৯:৩০:০০,৯৪৭৯,৯৪৭৯,০.০০
২২-০২-২০২১,১৯:০০:০০,৯৫৭৬,৯৫৭৬,০.০০
২২-০২-২০২১,১৮:০০:০০,৮৩৫৩,৮৩৫৩,০.০০
২২-০২-২০২১,১৭:০০:০০,৭৭৪২,৭৭৪২,০.০০
২২-০২-২০২১,১৬:০০:০০,৭৮৭৬,৭৮৭৬,০.০০
২২-০২-২০২১,১৫:০০:০০,৮১৩৭,৮১৩৭,০.০০
২২-০২-২০২১,১৪:০০:০০,৮২১৮,৮২১৮,০.০০
২২-০২-২০২১,১৩:০০:০০,৮৪৬৭,৮৪৬৭,০.০০
২২-০২-২০২১,১২:০০:০০,৮৩৭৯,৮৩৭৯,০.০০
২২-০২-২০২১,১১:০০:০০,৮১৯৬,৮১৯৬,০.০০
২২-০২-২০২১,১০:০০:০০,৮০০৮,৮০০৮,০.০০
২২-০২-২০২১,০৯:০০:০০,৭৮৩৬,৭৮৩৬,০.০০
২২-০২-২০২১,০৮:০০:০০,৭২৪৮,৭২৪৮,০.০০
২২-০২-২০২১,০৭:০০:০০,৬৬৩৯,৬৬৩৯,০.০০
২২-০২-২০২১,০৬:০০:০০,৫৯৫৩,৫৯৫৩,০.০০
২২-০২-২০২১,০৫:০০:০০,৫৬২৭,৫৬২৭,০.০০
২২-০২-২০২১,০৪:০০:০০,৫৬৩৯,৫৬৩৯,০.০০
২২-০২-২০২১,০৩:০০:০০,৫৭০০,৫৭০০,০.০০
২২-০২-২০২১,০২:০০:০০,৫৯৯৬,৫৯৯৬,০.০০
২২-০২-২০২১,০১:০০:০০,৬২৮৪,৬২৮৪,০.০০
২১-০২-২০২১,২৪:০০:০০,৬৮৩২,৬৮৩২,০.০০
২১-০২-২০২১,২৩:০০:০০,৭৩৫১,৭৩৫১,০.০০
২১-০২-২০২১,২২:০০:০০,৭৭৫০,৭৭৫০,০.০০
২১-০২-২০২১,২১:০০:০০,৮২৫১,৮২৫১,০.০০
২১-০২-২০২১,২০:০০:০০,৮৩৭৭,৮৩৭৭,০.০০
২১-০২-২০২১,১৯:৩০:০০,৮৪৫০,৮৪৫০,০.০০
২১-০২-২০২১,১৯:০০:০০,৮৩৬৭,৮৩৬৭,০.০০
২১-০২-২০২১,১৮:০০:০০,৭০৩৬,৭০৩৬,০.০০
২১-০২-২০২১,১৭:০০:০০,৬৪৩৭,৬৪৩৭,০.০০
২১-০২-২০২১,১৬:০০:০০,৬৫৪০,৬৫৪০,০.০০
২১-০২-২০২১,১৫:০০:০০,৬৮৯০,৬৮৯০,০.০০
২১-০২-২০২১,১৪:০০:০০,৭৪২৮,৭৪২৮,০.০০
২১-০২-২০২১,১৩:০০:০০,৭৫৯৩,৭৫৯৩,০.০০
২১-০২-২০২১,১২:০০:০০,৭২৬৪,৭২৬৪,০.০০
২১-০২-২০২১,১১:০০:০০,৭০২৯,৭০২৯,০.০০
২১-০২-২০২১,১০:০০:০০,৬৮০৬,৬৮০৬,০.০০
২১-০২-২০২১,০৯:০০:০০,৬৮৯৫,৬৮৯৫,০.০০
২১-০২-২০২১,০৮:০০:০০,৬৮৭১,৬৮৭১,০.০০
২১-০২-২০২১,০৭:০০:০০,৬৩১৭,৬৩১৭,০.০০
২১-০২-২০২১,০৬:০০:০০,৫৯৭৫,৫৯৭৫,০.০০
২১-০২-২০২১,০৫:০০:০০,৫৯০৫,৫৯০৫,০.০০
২১-০২-২০২১,০৪:০০:০০,৫৯৮২,৫৯৮২,০.০০
২১-০২-২০২১,০৩:০০:০০,৬১৫৬,৬১৫৬,০.০০
২১-০২-২০২১,০২:০০:০০,৬৪৮০,৬৪৮০,০.০০
২১-০২-২০২১,০১:০০:০০,৬৮৪২,৬৮৪২,০.০০
২০-০২-২০২১,২৪:০০:০০,৭৪৫২,৭৪৫২,০.০০
২০-০২-২০২১,২৩:০০:০০,৭৭৮৯,৭৭৮৯,০.০০
২০-০২-২০২১,২২:০০:০০,৮৩৯৯,৮৩৯৯,০.০০
২০-০২-২০২১,২১:০০:০০,৮৮২১,৮৮২১,০.০০
২০-০২-২০২১,২০:০০:০০,৮৯৮৬,৮৯৮৬,০.০০
২০-০২-২০২১,১৯:৩০:০০,৯০৭১,৯০৭১,০.০০
১৮-০২-২০২১,১৮:০০:০০,৮২৯৯,৮২৯৯,০.০০
১৮-০২-২০২১,১৭:০০:০০,৭৮৩৭,৭৮৩৭,০.০০
১৮-০২-২০২১,১৬:০০:০০,৭৯১১,৭৯১১,০.০০
১৮-০২-২০২১,১৫:০০:০০,৮০৬৩,৮০৬৩,০.০০
১৮-০২-২০২১,১৪:০০:০০,৮২৫০,৮২৫০,০.০০
১৮-০২-২০২১,১৩:০০:০০,৮৬০৩,৮৬০৩,০.০০
১৮-০২-২০২১,১২:০০:০০,৮৪৪১,৮৪৪১,০.০০
১৮-০২-২০২১,১১:০০:০০,৮২৮৩,৮২৮৩,০.০০
১৮-০২-২০২১,১০:০০:০০,৮১৯০,৮১৯০,০.০০
১৮-০২-২০২১,০৯:০০:০০,৮০১৫,৮০১৫,০.০০
১৮-০২-২০২১,০৮:০০:০০,৭৬৫৫,৭৬৫৫,০.০০
১৮-০২-২০২১,০৭:০০:০০,৭০২২,৭০২২,০.০০
১৮-০২-২০২১,০৬:০০:০০,৬৩৪৮,৬৩৪৮,০.০০
১৮-০২-২০২১,০৫:০০:০০,৫৯১৩,৫৯১৩,০.০০
১৮-০২-২০২১,০৪:০০:০০,৬০০২,৬০০২,০.০০
১৮-০২-২০২১,০৩:০০:০০,৬২০৬,৬২০৬,০.০০
১৮-০২-২০২১,০২:০০:০০,৬৫০৭,৬৫০৭,০.০০
১৮-০২-২০২১,০১:০০:০০,৬৯১০,৬৯১০,০.০০
১৭-০২-২০২১,২৪:০০:০০,৭৫১৭,৭৫১৭,০.০০
১৭-০২-২০২১,২৩:০০:০০,৭৯৮৬,৭৯৮৬,০.০০
১৭-০২-২০২১,২২:০০:০০,৮৭১৫,৮৭১৫,০.০০
১৭-০২-২০২১,২১:০০:০০,৯১৮২,৯১৮২,০.০০
১৭-০২-২০২১,২০:০০:০০,৯৪০৮,৯৪০৮,০.০০
১৭-০২-২০২১,১৯:৩০:০০,৯৪২২,৯৪২২,০.০০
১৭-০২-২০২১,১৯:০০:০০,৯৫১৯,৯৫১৯,০.০০
১৭-০২-২০২১,১৮:০০:০০,৮২৭১,৮২৭১,০.০০
১৭-০২-২০২১,১৭:০০:০০,৭৭২০,৭৭২০,০.০০
১৭-০২-২০২১,১৬:০০:০০,৭৬৩৩,৭৬৩৩,০.০০
১৭-০২-২০২১,১৫:০০:০০,৭৯৫৯,৭৯৫৯,০.০০
১৭-০২-২০২১,১৪:০০:০০,৮১২৮,৮১২৮,০.০০
১৭-০২-২০২১,১৩:০০:০০,৮৪৭২,৮৪৭২,০.০০
১৭-০২-২০২১,১২:০০:০০,৮২০১,৮২০১,০.০০
১৭-০২-২০২১,১১:০০:০০,৮০৯৯,৮০৯৯,০.০০
১৭-০২-২০২১,১০:০০:০০,৮১০০,৮১০০,০.০০
১৭-০২-২০২১,০৯:০০:০০,৮১৮০,৮১৮০,০.০০
১৭-০২-২০২১,০৮:০০:০০,৭৫৬১,৭৫৬১,০.০০
১৭-০২-২০২১,০৭:০০:০০,৭০৩৫,৭০৩৫,০.০০
১৭-০২-২০২১,০৬:০০:০০,৬৫০৯,৬৫০৯,০.০০
১৭-০২-২০২১,০৫:০০:০০,৬১৯৫,৬১৯৫,০.০০
১৭-০২-২০২১,০৪:০০:০০,৬২১০,৬২১০,০.০০
১৭-০২-২০২১,০৩:০০:০০,৬৩৬৪,৬৩৬৪,০.০০
১৭-০২-২০২১,০২:০০:০০,৬৫৩২,৬৫৩২,০.০০
১৭-০২-২০২১,০১:০০:০০,৬৯১৮,৬৯১৮,০.০০
১৬-০২-২০২১,২৪:০০:০০,৭৪১৭,৭৪১৭,০.০০
১৬-০২-২০২১,২৩:০০:০০,৭৯০৪,৭৯০৪,০.০০
১৬-০২-২০২১,২২:০০:০০,৮৫১২,৮৫১২,০.০০
১৬-০২-২০২১,২১:০০:০০,৯১৩৫,৯১৩৫,০.০০
১৬-০২-২০২১,২০:০০:০০,৯৩১৬,৯৩১৬,০.০০
১৬-০২-২০২১,১৯:৩০:০০,৯৩৪৬,৯৩৪৬,০.০০
১৬-০২-২০২১,১৯:০০:০০,৯৫৪৫,৯৫৪৫,০.০০
১৬-০২-২০২১,১৮:০০:০০,৮৫০৭,৮৫০৭,০.০০
১১-০৩-২০২১,০৩:০০:০০,৮১২৪,৮১২৪,০.০০
১১-০৩-২০২১,০২:০০:০০,৮৩৬১,৮৩৬১,০.০০
১১-০৩-২০২১,০১:০০:০০,৮৭৯৯,৮৭৯৯,০.০০
১০-০৩-২০২১,২৪:০০:০০,৯৩৪০,৯৩৪০,০.০০
১০-০৩-২০২১,২৩:০০:০০,৯৯২৫,৯৯২৫,০.০০
১০-০৩-২০২১,২২:০০:০০,১০৪২১,১০৪২১,০.০০
১০-০৩-২০২১,২১:০০:০০,১০৮৬৯,১০৮৬৯,০.০০
১০-০৩-২০২১,২০:০০:০০,১১২৬৮,১১২৬৮,০.০০
১০-০৩-২০২১,১৯:৩০:০০,১১৩৯৭,১১৩৯৭,০.০০
১০-০৩-২০২১,১৯:০০:০০,১১৩৩৯,১১৩৩৯,০.০০
১০-০৩-২০২১,১৮:০০:০০,৯৪৫৫,৯৪৫৫,০.০০
১০-০৩-২০২১,১৭:০০:০০,৯২২৫,৯২২৫,০.০০
১০-০৩-২০২১,১৬:০০:০০,৯৪৫৯,৯৪৫৯,০.০০
১০-০৩-২০২১,১৫:০০:০০,৯৬৫৩,৯৬৫৩,০.০০
১০-০৩-২০২১,১৪:০০:০০,৯৩১১,৯৩১১,০.০০
১০-০৩-২০২১,১৩:০০:০০,৯৭৬৯,৯৭৬৯,০.০০
১০-০৩-২০২১,১২:০০:০০,৯২৬০,৯২৬০,০.০০
১০-০৩-২০২১,১১:০০:০০,৯০৮৫,৯০৮৫,০.০০
১০-০৩-২০২১,১০:০০:০০,৯০২১,৯০২১,০.০০
১০-০৩-২০২১,০৯:০০:০০,৮৯৮৩,৮৯৮৩,০.০০
১০-০৩-২০২১,০৮:০০:০০,৮৭০৮,৮৭০৮,০.০০
১০-০৩-২০২১,০৭:০০:০০,৮১৯৭,৮১৯৭,০.০০
১০-০৩-২০২১,০৬:০০:০০,৮০৬৬,৮০৬৬,০.০০
১০-০৩-২০২১,০৫:০০:০০,৭৯৮৯,৭৯৮৯,০.০০
১০-০৩-২০২১,০৪:০০:০০,৮০৫৬,৮০৫৬,০.০০
১০-০৩-২০২১,০৩:০০:০০,৮৩২৮,৮৩২৮,০.০০
১০-০৩-২০২১,০২:০০:০০,৮৫০০,৮৫০০,০.০০
১০-০৩-২০২১,০১:০০:০০,৮৮২৩,৮৮২৩,০.০০
০৯-০৩-২০২১,২৪:০০:০০,৯৪৯৬,৯৪৯৬,০.০০
০৯-০৩-২০২১,২৩:০০:০০,১০০৪৩,১০০৪৩,০.০০
০৯-০৩-২০২১,২২:০০:০০,১০৫৯৬,১০৫৯৬,০.০০
০৯-০৩-২০২১,২১:০০:০০,১০৯১৬,১০৯১৬,০.০০
০৯-০৩-২০২১,২০:০০:০০,১১০১১,১১০১১,০.০০
০৯-০৩-২০২১,১৯:৩০:০০,১১১৪৭,১১১৪৭,০.০০
০৯-০৩-২০২১,১৯:০০:০০,১১০৬৪,১১০৬৪,০.০০
০৯-০৩-২০২১,১৮:০০:০০,৯৩০৮,৯৩০৮,০.০০
০৯-০৩-২০২১,১৭:০০:০০,৯০৮০,৯০৮০,০.০০
০৯-০৩-২০২১,১৬:০০:০০,৯২৬৩,৯২৬৩,০.০০
০৯-০৩-২০২১,১৫:০০:০০,৯৪৮৬,৯৪৮৬,০.০০
০৯-০৩-২০২১,১৪:০০:০০,৯৩৪৪,৯৩৪৪,০.০০
০৯-০৩-২০২১,১৩:০০:০০,৯০৪৯,৯০৪৯,০.০০
০৯-০৩-২০২১,১২:০০:০০,৯০৯১,৯০৯১,০.০০
০৯-০৩-২০২১,১১:০০:০০,৮৮৮৭,৮৮৮৭,০.০০
০৯-০৩-২০২১,১০:০০:০০,৮৭৩৩,৮৭৩৩,০.০০
০৯-০৩-২০২১,০৯:০০:০০,৮৭২৪,৮৭২৪,০.০০
০৯-০৩-২০২১,০৮:০০:০০,৮৪৭৯,৮৪৭৯,০.০০
০৯-০৩-২০২১,০৭:০০:০০,৮১৯৪,৮১৯৪,০.০০
০৯-০৩-২০২১,০৬:০০:০০,৭৯৮১,৭৯৮১,০.০০
০৯-০৩-২০২১,০৫:০০:০০,৭৮১৫,৭৮১৫,০.০০
০৯-০৩-২০২১,০৪:০০:০০,৮০৮৯,৮০৮৯,০.০০
০৯-০৩-২০২১,০৩:০০:০০,৮৩২৬,৮৩২৬,০.০০
২৪-০২-২০২১,২০:০০:০০,৯৬৪০,৯৬৪০,০.০০
২৪-০২-২০২১,১৯:৩০:০০,৯৬৪৭,৯৬৪৭,০.০০
২৪-০২-২০২১,১৯:০০:০০,৯৭০৯,৯৭০৯,০.০০
২৪-০২-২০২১,১৮:০০:০০,৮৫৯২,৮৫৯২,০.০০
২৪-০২-২০২১,১৭:০০:০০,৮১৭২,৮১৭২,০.০০
২৪-০২-২০২১,১৬:০০:০০,৮২২২,৮২২২,০.০০
২৪-০২-২০২১,১৫:০০:০০,৮৪৯৮,৮৪৯৮,০.০০
২৪-০২-২০২১,১৪:০০:০০,৮৬০৩,৮৬০৩,০.০০
২৪-০২-২০২১,১৩:০০:০০,৮৯৮২,৮৯৮২,০.০০
২৪-০২-২০২১,১২:০০:০০,৮৬৬৫,৮৬৬৫,০.০০
২৪-০২-২০২১,১১:০০:০০,৮৪৩৩,৮৪৩৩,০.০০
২৪-০২-২০২১,১০:০০:০০,৮৩৩৭,৮৩৩৭,০.০০
২৪-০২-২০২১,০৯:০০:০০,৮২৬৪,৮২৬৪,০.০০
২৪-০২-২০২১,০৮:০০:০০,৭৭৮৬,৭৭৮৬,০.০০
২৪-০২-২০২১,০৭:০০:০০,৭১৭৪,৭১৭৪,০.০০
২৪-০২-২০২১,০৬:০০:০০,৬৬১৬,৬৬১৬,০.০০
২৪-০২-২০২১,০৫:০০:০০,৬৪০১,৬৪০১,০.০০
২৪-০২-২০২১,০৪:০০:০০,৬৪৭২,৬৪৭২,০.০০
২৪-০২-২০২১,০৩:০০:০০,৬৬১৯,৬৬১৯,০.০০
২৪-০২-২০২১,০২:০০:০০,৬৭৯৩,৬৭৯৩,০.০০
২৪-০২-২০২১,০১:০০:০০,৭১৮৯,৭১৮৯,০.০০
২৩-০২-২০২১,২৪:০০:০০,৭৮৪২,৭৮৪২,০.০০
২৩-০২-২০২১,২৩:০০:০০,৮২৬৭,৮২৬৭,০.০০
২৩-০২-২০২১,২২:০০:০০,৮৬২৯,৮৬২৯,০.০০
২৩-০২-২০২১,২১:০০:০০,৯১৭৭,৯১৭৭,০.০০
২৩-০২-২০২১,২০:০০:০০,৯৫২২,৯৫২২,০.০০
২৩-০২-২০২১,১৯:৩০:০০,৯৫৬৯,৯৫৬৯,০.০০
২৩-০২-২০২১,১৯:০০:০০,৯৬৪০,৯৬৪০,০.০০
২৩-০২-২০২১,১৮:০০:০০,৮৪৫৭,৮৪৫৭,০.০০
২৩-০২-২০২১,১৭:০০:০০,৭৮৯৬,৭৮৯৬,০.০০
২৩-০২-২০২১,১৬:০০:০০,৭৯৪৩,৭৯৪৩,০.০০
২৩-০২-২০২১,১৫:০০:০০,৮১৫৯,৮১৫৯,০.০০
২৩-০২-২০২১,১৪:০০:০০,৮৪৫৬,৮৪৫৬,০.০০
২৩-০২-২০২১,১৩:০০:০০,৮৭০৭,৮৭০৭,০.০০
২৩-০২-২০২১,১২:০০:০০,৮৪৪৬,৮৪৪৬,০.০০
২৩-০২-২০২১,১১:০০:০০,৮২৭২,৮২৭২,০.০০
২৩-০২-২০২১,১০:০০:০০,৮১৫১,৮১৫১,০.০০
২৩-০২-২০২১,০৯:০০:০০,৭৯৫৪,৭৯৫৪,০.০০
২৩-০২-২০২১,০৮:০০:০০,৭৭৭৫,৭৭৭৫,০.০০
২৩-০২-২০২১,০৭:০০:০০,৭১৩৫,৭১৩৫,০.০০
২৩-০২-২০২১,০৬:০০:০০,৬৭৭০,৬৭৭০,০.০০
২৩-০২-২০২১,০৫:০০:০০,৬২৯০,৬২৯০,০.০০
২৩-০২-২০২১,০৪:০০:০০,৬৩২৯,৬৩২৯,০.০০
২৩-০২-২০২১,০৩:০০:০০,৬৪৬৫,৬৫৬৫,১০০.০০
২৩-০২-২০২১,০২:০০:০০,৬৬২৩,৬৬২৩,০.০০
২৩-০২-২০২১,০১:০০:০০,৭০০১,৭০০১,০.০০
২২-০২-২০২১,২৪:০০:০০,৭৪৩৭,৭৪৩৭,০.০০
২২-০২-২০২১,২৩:০০:০০,৮০৩৪,৮০৩৪,০.০০
২২-০২-২০২১,২২:০০:০০,৮৬৬৬,৮৬৬৬,০.০০
২২-০২-২০২১,২১:০০:০০,৯১৫৮,৯১৫৮,০.০০
২২-০২-২০২১,২০:০০:০০,৯৪৮১,৯৪৮১,০.০০
০৪-০৩-২০২১,২৪:০০:০০,৮৭৯০,৮৭৯০,০.০০
০৪-০৩-২০২১,২৩:০০:০০,৯২৭৩,৯২৭৩,০.০০
০৪-০৩-২০২১,২২:০০:০০,৯৭২২,৯৭২২,০.০০
০৪-০৩-২০২১,২১:০০:০০,১০২৩৭,১০২৩৭,০.০০
০৪-০৩-২০২১,২০:০০:০০,১০৪৫০,১০৪৫০,০.০০
০৪-০৩-২০২১,১৯:৩০:০০,১০৬২২,১০৬২২,০.০০
০৪-০৩-২০২১,১৯:০০:০০,১০৬৪০,১০৬৪০,০.০০
০৪-০৩-২০২১,১৮:০০:০০,৯১৯৮,৯১৯৮,০.০০
০৪-০৩-২০২১,১৭:০০:০০,৮৮৫২,৮৮৫২,০.০০
০৪-০৩-২০২১,১৬:০০:০০,৯০৯৬,৯০৯৬,০.০০
০৪-০৩-২০২১,১৫:০০:০০,৯৩৯৬,৯৩৯৬,০.০০
০৪-০৩-২০২১,১৪:০০:০০,৯০৮৯,৯০৮৯,০.০০
০৪-০৩-২০২১,১৩:০০:০০,৯৩৬৫,৯৩৬৫,০.০০
০৪-০৩-২০২১,১২:০০:০০,৯০১৪,৯০১৪,০.০০
০৪-০৩-২০২১,১১:০০:০০,৮৮৪৮,৮৮৪৮,০.০০
০৪-০৩-২০২১,১০:০০:০০,৮৬৬৯,৮৬৬৯,০.০০
০৪-০৩-২০২১,০৯:০০:০০,৮৬৫১,৮৬৫১,০.০০
০৪-০৩-২০২১,০৮:০০:০০,৮২৯২,৮২৯২,০.০০
০৪-০৩-২০২১,০৭:০০:০০,৭৭৮৪,৭৭৮৪,০.০০
০৪-০৩-২০২১,০৬:০০:০০,৭১৭২,৭১৭২,০.০০
০৪-০৩-২০২১,০৫:০০:০০,৭০১৩,৭০১৩,০.০০
০৪-০৩-২০২১,০৪:০০:০০,৭০৭৬,৭০৭৬,০.০০
০৪-০৩-২০২১,০৩:০০:০০,৭২০৪,৭২০৪,০.০০
০৪-০৩-২০২১,০২:০০:০০,৭৪০৬,৭৪০৬,০.০০
০৪-০৩-২০২১,০১:০০:০০,৭৫২৫,৭৫২৫,০.০০
০৩-০৩-২০২১,২৪:০০:০০,৮৬৪২,৮৬৪২,০.০০
০৩-০৩-২০২১,২৩:০০:০০,৯১৬৮,৯১৬৮,০.০০
০৩-০৩-২০২১,২২:০০:০০,৯৮১০,৯৮১০,০.০০
০৩-০৩-২০২১,২১:০০:০০,১০২৬২,১০২৬২,০.০০
০৩-০৩-২০২১,২০:০০:০০,১০৩৯৭,১০৩৯৭,০.০০
০৩-০৩-২০২১,১৯:৩০:০০,১০৬১৬,১০৬১৬,০.০০
০৩-০৩-২০২১,১৯:০০:০০,১০৭৫৫,১০৭৫৫,০.০০
০৩-০৩-২০২১,১৮:০০:০০,৯২১৯,৯২১৯,০.০০
০৩-০৩-২০২১,১৭:০০:০০,৮৭৭৩,৮৭৭৩,০.০০
০৩-০৩-২০২১,১৬:০০:০০,৯০৬৯,৯০৬৯,০.০০
০৩-০৩-২০২১,১৫:০০:০০,৯২২৪,৯২২৪,০.০০
০৩-০৩-২০২১,১৪:০০:০০,৯১৯৭,৯১৯৭,০.০০
০৩-০৩-২০২১,১৩:০০:০০,৯৪৩৪,৯৪৩৪,০.০০
০৩-০৩-২০২১,১২:০০:০০,৯২০৯,৯২০৯,০.০০
০৩-০৩-২০২১,১১:০০:০০,৯০০০,৯০০০,০.০০
০৩-০৩-২০২১,১০:০০:০০,৮৯০৫,৮৯০৫,০.০০
০৩-০৩-২০২১,০৯:০০:০০,৮৭৮৮,৮৭৮৮,০.০০
০৩-০৩-২০২১,০৮:০০:০০,৮৩৫৩,৮৩৫৩,০.০০
০৩-০৩-২০২১,০৭:০০:০০,৮০০০,৮০০০,০.০০
০৩-০৩-২০২১,০৬:০০:০০,৭৫৩৯,৭৫৩৯,০.০০
০৩-০৩-২০২১,০৫:০০:০০,৭৪৩৭,৭৪৩৭,০.০০
০৩-০৩-২০২১,০৪:০০:০০,৭৪৪৩,৭৪৪৩,০.০০
০৩-০৩-২০২১,০৩:০০:০০,৭৭২০,৭৭২০,০.০০
০৩-০৩-২০২১,০২:০০:০০,৭৮৯৭,৭৮৯৭,০.০০
০৩-০৩-২০২১,০১:০০:০০,৮২৮৮,৮২৮৮,০.০০
০২-০৩-২০২১,২৪:০০:০০,৮৮৬৫,৮৮৬৫,০.০০
২৬-০২-২০২১,২১:০০:০০,৯০২৩,৯০২৩,০.০০
২৬-০২-২০২১,২০:০০:০০,৯০৬৪,৯০৬৪,০.০০
২৬-০২-২০২১,১৯:৩০:০০,৯১০২,৯১০২,০.০০
২৬-০২-২০২১,১৯:০০:০০,৮৯৮৫,৮৯৮৫,০.০০
২৬-০২-২০২১,১৮:০০:০০,৭৭২৭,৭৭২৭,০.০০
২৬-০২-২০২১,১৭:০০:০০,৭০৮৯,৭০৮৯,০.০০
২৬-০২-২০২১,১৬:০০:০০,৭১৭৬,৭১৭৬,০.০০
২৬-০২-২০২১,১৫:০০:০০,৭৩২৩,৭৩২৩,০.০০
২৬-০২-২০২১,১৪:০০:০০,৭৩৫২,৭৩৫২,০.০০
২৬-০২-২০২১,১৩:০০:০০,৭৮৪৯,৭৮৪৯,০.০০
২৬-০২-২০২১,১২:০০:০০,৭৭৫৫,৭৭৫৫,০.০০
২৬-০২-২০২১,১১:০০:০০,৭১৬৪,৭১৬৪,০.০০
২৬-০২-২০২১,১০:০০:০০,৭১৬৩,৭১৬৩,০.০০
২৬-০২-২০২১,০৯:০০:০০,৭২৫২,৭২৫২,০.০০
২৬-০২-২০২১,০৮:০০:০০,৭৩৬২,৭৩৬২,০.০০
২৬-০২-২০২১,০৭:০০:০০,৬৭৯৮,৬৭৯৮,০.০০
২৬-০২-২০২১,০৬:০০:০০,৬৭১৬,৬৭১৬,০.০০
২৬-০২-২০২১,০৫:০০:০০,৬৫৩৭,৬৫৩৭,০.০০
২৬-০২-২০২১,০৪:০০:০০,৬৭৩৩,৬৭৩৩,০.০০
২৬-০২-২০২১,০৩:০০:০০,৬৯১১,৬৯১১,০.০০
২৬-০২-২০২১,০২:০০:০০,৭১২৪,৭১২৪,০.০০
২৬-০২-২০২১,০১:০০:০০,৭৫২৪,৭৫২৪,০.০০
২৫-০২-২০২১,২৪:০০:০০,৭৯৭৩,৭৯৭৩,০.০০
২৫-০২-২০২১,২৩:০০:০০,৮৬৪৮,৮৬৪৮,০.০০
২৫-০২-২০২১,২২:০০:০০,৯০২৫,৯০২৫,০.০০
২৫-০২-২০২১,২১:০০:০০,৯৬০০,৯৬০০,০.০০
২৫-০২-২০২১,২০:০০:০০,৯৬৬৫,৯৬৬৫,০.০০
২৫-০২-২০২১,১৯:৩০:০০,৯৮৯৩,৯৮৯৩,০.০০
২৫-০২-২০২১,১৯:০০:০০,১০০৩৯,১০০৩৯,০.০০
২৫-০২-২০২১,১৮:০০:০০,৮৬১৭,৮৬১৭,০.০০
২৫-০২-২০২১,১৭:০০:০০,৭৯৮৯,৭৯৮৯,০.০০
২৫-০২-২০২১,১৬:০০:০০,৮৩০৭,৮৩০৭,০.০০
২৫-০২-২০২১,১৫:০০:০০,৮৫১৮,৮৫১৮,০.০০
২৫-০২-২০২১,১৪:০০:০০,৮৬৪৯,৮৬৪৯,০.০০
২৫-০২-২০২১,১৩:০০:০০,৮৯৭৫,৮৯৭৫,০.০০
২৫-০২-২০২১,১২:০০:০০,৮৮০৭,৮৮০৭,০.০০
২৫-০২-২০২১,১১:০০:০০,৮৪২৪,৮৪২৪,০.০০
২৫-০২-২০২১,০৯:০০:০০,৮১৫০,৮১৫০,০.০০
২৫-০২-২০২১,১০:০০:০০,৮২৪৭,৮২৪৭,০.০০
২৫-০২-২০২১,০৮:০০:০০,৭৬৮২,৭৬৮২,০.০০
২৫-০২-২০২১,০৭:০০:০০,৭০৬৬,৭০৬৬,০.০০
২৫-০২-২০২১,০৬:০০:০০,৬৫৬০,৬৫৬০,০.০০
