Date,Time,Produced,Demand,Depriciation
09-03-2021,16:00:00,9263,9263,0.00
09-03-2021,15:00:00,9486,9486,0.00
09-03-2021,14:00:00,9344,9344,0.00
09-03-2021,13:00:00,9049,9049,0.00
09-03-2021,12:00:00,9091,9091,0.00
09-03-2021,11:00:00,8887,8887,0.00
09-03-2021,10:00:00,8733,8733,0.00
09-03-2021,09:00:00,8724,8724,0.00
09-03-2021,08:00:00,8479,8479,0.00
09-03-2021,07:00:00,8194,8194,0.00
09-03-2021,06:00:00,7981,7981,0.00
09-03-2021,05:00:00,7815,7815,0.00
09-03-2021,04:00:00,8089,8089,0.00
09-03-2021,03:00:00,8326,8326,0.00
24-02-2021,20:00:00,9640,9640,0.00
24-02-2021,19:30:00,9647,9647,0.00
24-02-2021,19:00:00,9709,9709,0.00
24-02-2021,18:00:00,8592,8592,0.00
24-02-2021,17:00:00,8172,8172,0.00
24-02-2021,16:00:00,8222,8222,0.00
24-02-2021,15:00:00,8498,8498,0.00
24-02-2021,14:00:00,8603,8603,0.00
24-02-2021,13:00:00,8982,8982,0.00
24-02-2021,12:00:00,8665,8665,0.00
24-02-2021,11:00:00,8433,8433,0.00
24-02-2021,10:00:00,8337,8337,0.00
24-02-2021,09:00:00,8264,8264,0.00
24-02-2021,08:00:00,7786,7786,0.00
24-02-2021,07:00:00,7174,7174,0.00
24-02-2021,06:00:00,6616,6616,0.00
24-02-2021,05:00:00,6401,6401,0.00
24-02-2021,04:00:00,6472,6472,0.00
24-02-2021,03:00:00,6619,6619,0.00
24-02-2021,02:00:00,6793,6793,0.00
24-02-2021,01:00:00,7189,7189,0.00
23-02-2021,24:00:00,7842,7842,0.00
23-02-2021,23:00:00,8267,8267,0.00
23-02-2021,22:00:00,8629,8629,0.00
23-02-2021,21:00:00,9177,9177,0.00
23-02-2021,20:00:00,9522,9522,0.00
23-02-2021,19:30:00,9569,9569,0.00
23-02-2021,19:00:00,9640,9640,0.00
23-02-2021,18:00:00,8457,8457,0.00
23-02-2021,17:00:00,7896,7896,0.00
23-02-2021,16:00:00,7943,7943,0.00
23-02-2021,15:00:00,8159,8159,0.00
23-02-2021,14:00:00,8456,8456,0.00
23-02-2021,13:00:00,8707,8707,0.00
23-02-2021,12:00:00,8446,8446,0.00
23-02-2021,11:00:00,8272,8272,0.00
23-02-2021,10:00:00,8151,8151,0.00
23-02-2021,09:00:00,7954,7954,0.00
23-02-2021,08:00:00,7775,7775,0.00
23-02-2021,07:00:00,7135,7135,0.00
23-02-2021,06:00:00,6770,6770,0.00
23-02-2021,05:00:00,6290,6290,0.00
23-02-2021,04:00:00,6329,6329,0.00
23-02-2021,03:00:00,6465,6565,100.00
23-02-2021,02:00:00,6623,6623,0.00
23-02-2021,01:00:00,7001,7001,0.00
22-02-2021,24:00:00,7437,7437,0.00
22-02-2021,23:00:00,8034,8034,0.00
22-02-2021,22:00:00,8666,8666,0.00
22-02-2021,21:00:00,9158,9158,0.00
22-02-2021,20:00:00,9481,9481,0.00
04-03-2021,24:00:00,8790,8790,0.00
04-03-2021,23:00:00,9273,9273,0.00
04-03-2021,22:00:00,9722,9722,0.00
04-03-2021,21:00:00,10237,10237,0.00
04-03-2021,20:00:00,10450,10450,0.00
04-03-2021,19:30:00,10622,10622,0.00
04-03-2021,19:00:00,10640,10640,0.00
04-03-2021,18:00:00,9198,9198,0.00
04-03-2021,17:00:00,8852,8852,0.00
04-03-2021,16:00:00,9096,9096,0.00
04-03-2021,15:00:00,9396,9396,0.00
04-03-2021,14:00:00,9089,9089,0.00
04-03-2021,13:00:00,9365,9365,0.00
04-03-2021,12:00:00,9014,9014,0.00
04-03-2021,11:00:00,8848,8848,0.00
04-03-2021,10:00:00,8669,8669,0.00
04-03-2021,09:00:00,8651,8651,0.00
04-03-2021,08:00:00,8292,8292,0.00
04-03-2021,07:00:00,7784,7784,0.00
04-03-2021,06:00:00,7172,7172,0.00
04-03-2021,05:00:00,7013,7013,0.00
04-03-2021,04:00:00,7076,7076,0.00
04-03-2021,03:00:00,7204,7204,0.00
04-03-2021,02:00:00,7406,7406,0.00
04-03-2021,01:00:00,7525,7525,0.00
03-03-2021,24:00:00,8642,8642,0.00
03-03-2021,23:00:00,9168,9168,0.00
03-03-2021,22:00:00,9810,9810,0.00
03-03-2021,21:00:00,10262,10262,0.00
03-03-2021,20:00:00,10397,10397,0.00
03-03-2021,19:30:00,10616,10616,0.00
03-03-2021,19:00:00,10755,10755,0.00
03-03-2021,18:00:00,9219,9219,0.00
03-03-2021,17:00:00,8773,8773,0.00
03-03-2021,16:00:00,9069,9069,0.00
03-03-2021,15:00:00,9224,9224,0.00
03-03-2021,14:00:00,9197,9197,0.00
03-03-2021,13:00:00,9434,9434,0.00
03-03-2021,12:00:00,9209,9209,0.00
03-03-2021,11:00:00,9000,9000,0.00
03-03-2021,10:00:00,8905,8905,0.00
03-03-2021,09:00:00,8788,8788,0.00
03-03-2021,08:00:00,8353,8353,0.00
03-03-2021,07:00:00,8000,8000,0.00
03-03-2021,06:00:00,7539,7539,0.00
03-03-2021,05:00:00,7437,7437,0.00
03-03-2021,04:00:00,7443,7443,0.00
03-03-2021,03:00:00,7720,7720,0.00
03-03-2021,02:00:00,7897,7897,0.00
03-03-2021,01:00:00,8288,8288,0.00
02-03-2021,24:00:00,8865,8865,0.00
26-02-2021,21:00:00,9023,9023,0.00
26-02-2021,20:00:00,9064,9064,0.00
26-02-2021,19:30:00,9102,9102,0.00
26-02-2021,19:00:00,8985,8985,0.00
26-02-2021,18:00:00,7727,7727,0.00
26-02-2021,17:00:00,7089,7089,0.00
26-02-2021,16:00:00,7176,7176,0.00
26-02-2021,15:00:00,7323,7323,0.00
26-02-2021,14:00:00,7352,7352,0.00
26-02-2021,13:00:00,7849,7849,0.00
26-02-2021,12:00:00,7755,7755,0.00
26-02-2021,11:00:00,7164,7164,0.00
26-02-2021,10:00:00,7163,7163,0.00
26-02-2021,09:00:00,7252,7252,0.00
26-02-2021,08:00:00,7362,7362,0.00
26-02-2021,07:00:00,6798,6798,0.00
26-02-2021,06:00:00,6716,6716,0.00
26-02-2021,05:00:00,6537,6537,0.00
26-02-2021,04:00:00,6733,6733,0.00
26-02-2021,03:00:00,6911,6911,0.00
26-02-2021,02:00:00,7124,7124,0.00
26-02-2021,01:00:00,7524,7524,0.00
25-02-2021,24:00:00,7973,7973,0.00
25-02-2021,23:00:00,8648,8648,0.00
25-02-2021,22:00:00,9025,9025,0.00
25-02-2021,21:00:00,9600,9600,0.00
25-02-2021,20:00:00,9665,9665,0.00
25-02-2021,19:30:00,9893,9893,0.00
25-02-2021,19:00:00,10039,10039,0.00
25-02-2021,18:00:00,8617,8617,0.00
25-02-2021,17:00:00,7989,7989,0.00
25-02-2021,16:00:00,8307,8307,0.00
25-02-2021,15:00:00,8518,8518,0.00
25-02-2021,14:00:00,8649,8649,0.00
25-02-2021,13:00:00,8975,8975,0.00
25-02-2021,12:00:00,8807,8807,0.00
25-02-2021,11:00:00,8424,8424,0.00
25-02-2021,09:00:00,8150,8150,0.00
25-02-2021,10:00:00,8247,8247,0.00
25-02-2021,08:00:00,7682,7682,0.00
25-02-2021,07:00:00,7066,7066,0.00
25-02-2021,06:00:00,6560,6560,0.00
25-02-2021,05:00:00,6134,6134,0.00
25-02-2021,04:00:00,5856,5856,0.00
25-02-2021,03:00:00,6605,6605,0.00
25-02-2021,02:00:00,6956,6956,0.00
25-02-2021,01:00:00,7318,7318,0.00
24-02-2021,24:00:00,7747,7747,0.00
24-02-2021,23:00:00,8437,8437,0.00
24-02-2021,22:00:00,8973,8973,0.00
24-02-2021,21:00:00,9469,9469,0.00
02-03-2021,23:00:00,9361,9361,0.00
02-03-2021,22:00:00,9781,9781,0.00
02-03-2021,21:00:00,10056,10056,0.00
02-03-2021,20:00:00,10465,10465,0.00
02-03-2021,19:30:00,10726,10726,0.00
02-03-2021,19:00:00,10798,10798,0.00
02-03-2021,18:00:00,9021,9021,0.00
02-03-2021,17:00:00,8807,8807,0.00
02-03-2021,16:00:00,9109,9109,0.00
02-03-2021,15:00:00,9349,9349,0.00
02-03-2021,14:00:00,9398,9398,0.00
02-03-2021,13:00:00,9672,9672,0.00
02-03-2021,12:00:00,9540,9540,0.00
02-03-2021,11:00:00,9292,9292,0.00
02-03-2021,10:00:00,8970,8970,0.00
02-03-2021,09:00:00,8713,8713,0.00
02-03-2021,08:00:00,8427,8427,0.00
02-03-2021,07:00:00,8051,8051,0.00
02-03-2021,06:00:00,7719,7719,0.00
02-03-2021,05:00:00,7631,7631,0.00
02-03-2021,04:00:00,7747,7747,0.00
02-03-2021,03:00:00,7826,7826,0.00
02-03-2021,02:00:00,8258,8258,0.00
02-03-2021,01:00:00,8772,8772,0.00
01-03-2021,24:00:00,9130,9130,0.00
01-03-2021,23:00:00,9573,9573,0.00
01-03-2021,22:00:00,10157,10157,0.00
01-03-2021,21:00:00,10538,10538,0.00
01-03-2021,20:00:00,10789,10789,0.00
01-03-2021,19:30:00,10988,10988,0.00
01-03-2021,19:00:00,10953,10953,0.00
01-03-2021,18:00:00,9414,9414,0.00
01-03-2021,17:00:00,9050,9050,0.00
01-03-2021,16:00:00,9322,9322,0.00
01-03-2021,15:00:00,9599,9599,0.00
01-03-2021,14:00:00,9533,9533,0.00
01-03-2021,13:00:00,9778,9778,0.00
01-03-2021,12:00:00,9520,9520,0.00
01-03-2021,11:00:00,9177,9177,0.00
01-03-2021,10:00:00,9068,9068,0.00
01-03-2021,09:00:00,8704,8704,0.00
01-03-2021,08:00:00,8383,8383,0.00
01-03-2021,07:00:00,7890,7890,0.00
01-03-2021,06:00:00,7543,7543,0.00
01-03-2021,05:00:00,7475,7475,0.00
01-03-2021,04:00:00,7584,7584,0.00
01-03-2021,03:00:00,7791,7791,0.00
01-03-2021,02:00:00,7992,7992,0.00
01-03-2021,01:00:00,8495,8495,0.00
28-02-2021,24:00:00,8942,8942,0.00
28-02-2021,23:00:00,9443,9443,0.00
13-03-2021,04:00:00,8153,8153,0.00
13-03-2021,03:00:00,8386,8386,0.00
13-03-2021,02:00:00,8600,8600,0.00
13-03-2021,01:00:00,9191,9191,0.00
12-03-2021,24:00:00,9636,9636,0.00
12-03-2021,23:00:00,10127,10127,0.00
12-03-2021,22:00:00,10454,10454,0.00
12-03-2021,21:00:00,10770,10770,0.00
12-03-2021,20:00:00,10869,10869,0.00
12-03-2021,19:30:00,10857,10857,0.00
12-03-2021,19:00:00,10527,10527,0.00
12-03-2021,18:00:00,8543,8543,0.00
12-03-2021,17:00:00,8334,8334,0.00
12-03-2021,16:00:00,8543,8543,0.00
12-03-2021,15:00:00,8719,8719,0.00
12-03-2021,14:00:00,8734,8734,0.00
12-03-2021,13:00:00,8976,8976,0.00
12-03-2021,12:00:00,8639,8639,0.00
12-03-2021,11:00:00,8187,8187,0.00
12-03-2021,10:00:00,7971,7971,0.00
12-03-2021,09:00:00,7805,7805,0.00
12-03-2021,08:00:00,7804,7804,0.00
12-03-2021,07:00:00,7869,7869,0.00
12-03-2021,06:00:00,7888,7888,0.00
12-03-2021,05:00:00,8098,8098,0.00
12-03-2021,04:00:00,8333,8333,0.00
12-03-2021,03:00:00,8546,8546,0.00
12-03-2021,02:00:00,8818,8818,0.00
12-03-2021,01:00:00,9249,9249,0.00
11-03-2021,24:00:00,9830,9830,0.00
11-03-2021,23:00:00,10233,10233,0.00
11-03-2021,22:00:00,10761,10761,0.00
11-03-2021,21:00:00,11362,11362,0.00
11-03-2021,20:00:00,11453,11453,0.00
11-03-2021,19:30:00,11615,11615,0.00
11-03-2021,19:00:00,11544,11544,0.00
11-03-2021,18:00:00,9876,9876,0.00
11-03-2021,17:00:00,9589,9589,0.00
11-03-2021,16:00:00,9875,9875,0.00
11-03-2021,15:00:00,10110,10110,0.00
11-03-2021,14:00:00,9945,9945,0.00
11-03-2021,13:00:00,9970,9970,0.00
11-03-2021,12:00:00,9693,9693,0.00
11-03-2021,11:00:00,9287,9287,0.00
11-03-2021,10:00:00,8980,8980,0.00
11-03-2021,09:00:00,8696,8696,0.00
11-03-2021,08:00:00,8212,8212,0.00
11-03-2021,07:00:00,7820,7820,0.00
11-03-2021,06:00:00,7698,7698,0.00
11-03-2021,05:00:00,7685,7685,0.00
11-03-2021,04:00:00,7880,7880,0.00
16-02-2021,17:00:00,7680,7680,0.00
16-02-2021,16:00:00,7701,7701,0.00
16-02-2021,15:00:00,8025,8025,0.00
16-02-2021,14:00:00,8178,8178,0.00
16-02-2021,13:00:00,8412,8412,0.00
16-02-2021,12:00:00,8313,8313,0.00
16-02-2021,11:00:00,8153,8153,0.00
16-02-2021,10:00:00,8100,8100,0.00
16-02-2021,09:00:00,8267,8267,0.00
16-02-2021,08:00:00,7706,7706,0.00
16-02-2021,07:00:00,6990,6990,0.00
16-02-2021,06:00:00,6437,6437,0.00
16-02-2021,05:00:00,6129,6129,0.00
16-02-2021,04:00:00,6156,6156,0.00
16-02-2021,03:00:00,6222,6222,0.00
16-02-2021,02:00:00,6451,6451,0.00
16-02-2021,01:00:00,6782,6782,0.00
15-02-2021,24:00:00,7338,7338,0.00
15-02-2021,23:00:00,7826,7826,0.00
15-02-2021,22:00:00,8469,8469,0.00
15-02-2021,21:00:00,8958,8958,0.00
15-02-2021,20:00:00,9335,9335,0.00
15-02-2021,19:30:00,9418,9418,0.00
15-02-2021,19:00:00,9411,9411,0.00
15-02-2021,18:00:00,8343,8343,0.00
15-02-2021,17:00:00,7624,7624,0.00
15-02-2021,16:00:00,7682,7682,0.00
15-02-2021,15:00:00,8019,8019,0.00
15-02-2021,14:00:00,8075,8075,0.00
15-02-2021,13:00:00,8378,8378,0.00
15-02-2021,12:00:00,8346,8346,0.00
15-02-2021,11:00:00,7984,7984,0.00
15-02-2021,10:00:00,7601,7601,0.00
15-02-2021,09:00:00,8047,8047,0.00
15-02-2021,08:00:00,7463,7463,0.00
15-02-2021,07:00:00,6653,6653,0.00
15-02-2021,06:00:00,6400,6400,0.00
15-02-2021,05:00:00,6019,6019,0.00
15-02-2021,04:00:00,6093,6093,0.00
15-02-2021,03:00:00,6243,6243,0.00
15-02-2021,02:00:00,6418,6418,0.00
15-02-2021,01:00:00,6809,6809,0.00
14-02-2021,24:00:00,7387,7387,0.00
14-02-2021,23:00:00,7798,7798,0.00
14-02-2021,22:00:00,8425,8425,0.00
14-02-2021,21:00:00,8869,8869,0.00
14-02-2021,20:00:00,9159,9159,0.00
14-02-2021,19:30:00,9252,9252,0.00
14-02-2021,19:00:00,9370,9370,0.00
14-02-2021,18:00:00,8161,8161,0.00
14-02-2021,17:00:00,7699,7699,0.00
10-02-2021,13:00:00,8415,8415,0.00
10-02-2021,12:00:00,8282,8282,0.00
10-02-2021,11:00:00,8063,8063,0.00
10-02-2021,10:00:00,8166,8166,0.00
10-02-2021,09:00:00,8031,8031,0.00
10-02-2021,08:00:00,7359,7359,0.00
10-02-2021,07:00:00,6669,6669,0.00
10-02-2021,06:00:00,6271,6271,0.00
10-02-2021,05:00:00,5888,5888,0.00
10-02-2021,04:00:00,6017,6017,0.00
10-02-2021,03:00:00,6022,6022,0.00
10-02-2021,02:00:00,6310,6310,0.00
10-02-2021,01:00:00,6597,6597,0.00
09-02-2021,24:00:00,7184,7184,0.00
09-02-2021,23:00:00,7772,7772,0.00
09-02-2021,22:00:00,8459,8459,0.00
09-02-2021,21:00:00,8900,8900,0.00
09-02-2021,20:00:00,9228,9228,0.00
09-02-2021,19:30:00,9296,9296,0.00
09-02-2021,19:00:00,9356,9356,0.00
09-02-2021,18:00:00,8338,8338,0.00
09-02-2021,17:00:00,7492,7492,0.00
09-02-2021,16:00:00,7633,7633,0.00
09-02-2021,15:00:00,7836,7836,0.00
09-02-2021,14:00:00,8014,8014,0.00
09-02-2021,13:00:00,8265,8265,0.00
09-02-2021,12:00:00,8158,8158,0.00
09-02-2021,11:00:00,7980,7980,0.00
09-02-2021,10:00:00,7895,7895,0.00
09-02-2021,09:00:00,7892,7892,0.00
09-02-2021,08:00:00,7524,7524,0.00
09-02-2021,07:00:00,6681,6681,0.00
09-02-2021,06:00:00,6066,6066,0.00
09-02-2021,05:00:00,5854,5854,0.00
09-02-2021,04:00:00,5912,5912,0.00
09-02-2021,03:00:00,6008,6008,0.00
09-02-2021,02:00:00,6201,6201,0.00
09-02-2021,01:00:00,6612,6612,0.00
08-02-2021,24:00:00,7179,7179,0.00
08-02-2021,23:00:00,7769,7769,0.00
08-02-2021,22:00:00,8400,8400,0.00
09-02-2021,21:00:00,8883,8883,0.00
08-02-2021,20:00:00,9146,9146,0.00
08-02-2021,19:30:00,9316,9316,0.00
08-02-2021,19:00:00,9367,9367,0.00
08-02-2021,18:00:00,8306,8306,0.00
08-02-2021,17:00:00,7541,7541,0.00
08-02-2021,16:00:00,7679,7679,0.00
08-02-2021,15:00:00,7991,7991,0.00
08-02-2021,14:00:00,8082,8082,0.00
08-02-2021,13:00:00,8506,8506,0.00
20-02-2021,19:00:00,9150,9150,0.00
20-02-2021,18:00:00,7712,7712,0.00
20-02-2021,17:00:00,7148,7148,0.00
20-02-2021,16:00:00,7134,7134,0.00
20-02-2021,15:00:00,7314,7314,0.00
20-02-2021,14:00:00,7565,7565,0.00
20-02-2021,13:00:00,7717,7717,0.00
20-02-2021,12:00:00,7557,7557,0.00
20-02-2021,11:00:00,7453,7453,0.00
20-02-2021,10:00:00,7404,7404,0.00
20-02-2021,09:00:00,7461,7461,0.00
20-02-2021,08:00:00,7323,7323,0.00
20-02-2021,07:00:00,6743,6743,0.00
20-02-2021,06:00:00,6239,6239,0.00
20-02-2021,05:00:00,5984,5984,0.00
20-02-2021,04:00:00,6026,6026,0.00
20-02-2021,03:00:00,6091,6091,0.00
20-02-2021,02:00:00,6312,6312,0.00
20-02-2021,01:00:00,6716,6716,0.00
19-02-2021,24:00:00,7083,7083,0.00
19-02-2021,23:00:00,7684,7684,0.00
19-02-2021,22:00:00,8089,8089,0.00
19-02-2021,21:00:00,8484,8484,0.00
19-02-2021,20:00:00,8526,8526,0.00
19-02-2021,19:30:00,8510,8510,0.00
19-02-2021,19:00:00,8362,8362,0.00
19-02-2021,18:00:00,7167,7167,0.00
19-02-2021,17:00:00,6460,6460,0.00
19-02-2021,16:00:00,6501,6501,0.00
19-02-2021,15:00:00,6568,6568,0.00
19-02-2021,14:00:00,6634,6634,0.00
19-02-2021,13:00:00,7457,7457,0.00
19-02-2021,12:00:00,7330,7330,0.00
19-02-2021,11:00:00,6988,6988,0.00
19-02-2021,10:00:00,6979,6979,0.00
19-02-2021,09:00:00,7136,7136,0.00
19-02-2021,08:00:00,7079,7079,0.00
19-02-2021,07:00:00,6748,6748,0.00
19-02-2021,06:00:00,6526,6526,0.00
19-02-2021,05:00:00,6242,6242,0.00
19-02-2021,04:00:00,6358,6358,0.00
19-02-2021,03:00:00,6506,6506,0.00
19-02-2021,02:00:00,6769,6769,0.00
19-02-2021,01:00:00,7133,7133,0.00
18-02-2021,24:00:00,7628,7628,0.00
18-02-2021,23:00:00,8091,8091,0.00
18-02-2021,22:00:00,8668,8668,0.00
18-02-2021,21:00:00,9012,9012,0.00
18-02-2021,20:00:00,9355,9355,0.00
18-02-2021,19:30:00,9461,9461,0.00
18-02-2021,19:00:00,9529,9529,0.00
08-02-2021,12:00:00,8176,8176,0.00
08-02-2021,11:00:00,8027,8027,0.00
08-02-2021,10:00:00,7940,7940,0.00
09-02-2021,09:00:00,8002,8002,0.00
08-02-2021,08:00:00,7410,7410,0.00
08-02-2021,07:00:00,6734,6734,0.00
08-02-2021,06:00:00,6127,6127,0.00
08-02-2021,05:00:00,5839,5839,0.00
08-02-2021,04:00:00,5946,5946,0.00
08-02-2021,03:00:00,5963,5963,0.00
08-02-2021,02:00:00,6271,6271,0.00
08-02-2021,01:00:00,6738,6738,0.00
07-02-2021,24:00:00,7174,7174,0.00
07-02-2021,23:00:00,7563,7563,0.00
07-02-2021,22:00:00,8297,8297,0.00
07-02-2021,21:00:00,8777,8777,0.00
07-02-2021,20:00:00,8997,8997,0.00
07-02-2021,19:30:00,9201,9201,0.00
07-02-2021,19:00:00,9192,9192,0.00
07-02-2021,18:00:00,8033,8033,0.00
07-02-2021,17:00:00,7392,7392,0.00
07-02-2021,16:00:00,7321,7321,0.00
07-02-2021,15:00:00,7605,7605,0.00
07-02-2021,14:00:00,7879,7879,0.00
07-02-2021,13:00:00,8185,8185,0.00
07-02-2021,12:00:00,8127,8127,0.00
07-02-2021,11:00:00,7990,7990,0.00
07-02-2021,10:00:00,8045,8045,0.00
07-02-2021,09:00:00,8094,8094,0.00
07-02-2021,08:00:00,7399,7399,0.00
07-02-2021,07:00:00,6654,6654,0.00
07-02-2021,06:00:00,6229,6229,0.00
07-02-2021,05:00:00,5790,5790,0.00
07-02-2021,04:00:00,5852,5852,0.00
07-02-2021,03:00:00,5961,5961,0.00
07-02-2021,02:00:00,6178,6178,0.00
07-02-2021,01:00:00,6548,6548,0.00
06-02-2021,24:00:00,7042,7042,0.00
06-02-2021,23:00:00,7569,7569,0.00
06-02-2021,22:00:00,8386,8386,0.00
06-02-2021,21:00:00,8907,8907,0.00
06-02-2021,20:00:00,9100,9100,0.00
06-02-2021,19:30:00,9234,9234,0.00
06-02-2021,19:00:00,9277,9277,0.00
06-02-2021,18:00:00,8026,8026,0.00
06-02-2021,17:00:00,7120,7120,0.00
06-02-2021,16:00:00,7065,7065,0.00
06-02-2021,15:00:00,7326,7326,0.00
06-02-2021,14:00:00,7462,7462,0.00
06-02-2021,13:00:00,7572,7572,0.00
06-02-2021,12:00:00,7523,7523,0.00
06-02-2021,11:00:00,7360,7360,0.00
06-02-2021,10:00:00,7264,7264,0.00
06-02-2021,09:00:00,7402,7402,0.00
06-02-2021,08:00:00,6957,6957,0.00
06-02-2021,07:00:00,6349,6349,0.00
06-02-2021,06:00:00,5731,5731,0.00
06-02-2021,05:00:00,5490,5490,0.00
06-02-2021,04:00:00,5555,5555,0.00
06-02-2021,03:00:00,5646,5646,0.00
06-02-2021,02:00:00,5770,5770,0.00
06-02-2021,01:00:00,6225,6225,0.00
05-02-2021,24:00:00,6668,6668,0.00
05-02-2021,23:00:00,7129,7129,0.00
05-02-2021,22:00:00,7647,7647,0.00
05-02-2021,21:00:00,8200,8200,0.00
05-02-2021,20:00:00,8288,8288,0.00
05-02-2021,19:30:00,8291,8291,0.00
05-02-2021,19:00:00,8140,8140,0.00
05-02-2021,18:00:00,6886,6886,0.00
05-02-2021,17:00:00,5924,5924,0.00
05-02-2021,16:00:00,5808,5808,0.00
05-02-2021,15:00:00,6007,6007,0.00
05-02-2021,14:00:00,6239,6239,0.00
05-02-2021,13:00:00,7288,7288,0.00
05-02-2021,12:00:00,6870,6870,0.00
05-02-2021,11:00:00,6728,6728,0.00
05-02-2021,10:00:00,6744,6744,0.00
05-02-2021,09:00:00,6894,6894,0.00
05-02-2021,08:00:00,6700,6700,0.00
05-02-2021,07:00:00,6167,6167,0.00
05-02-2021,06:00:00,6087,6087,0.00
05-02-2021,05:00:00,5859,5859,0.00
05-02-2021,04:00:00,5873,5873,0.00
05-02-2021,03:00:00,6084,6084,0.00
05-02-2021,02:00:00,6214,6214,0.00
05-02-2021,01:00:00,6569,6569,0.00
04-02-2021,24:00:00,7163,7163,0.00
04-02-2021,23:00:00,7557,7557,0.00
04-02-2021,22:00:00,8349,8349,0.00
04-02-2021,21:00:00,8812,8812,0.00
04-02-2021,20:00:00,9081,9081,0.00
04-02-2021,19:30:00,9152,9152,0.00
04-02-2021,19:00:00,9193,9193,0.00
04-02-2021,18:00:00,8204,8204,0.00
04-02-2021,17:00:00,7410,7410,0.00
04-02-2021,16:00:00,7483,7483,0.00
04-02-2021,15:00:00,7643,7643,0.00
04-02-2021,14:00:00,7846,7846,0.00
04-02-2021,13:00:00,8243,8243,0.00
04-02-2021,12:00:00,8234,8234,0.00
04-02-2021,11:00:00,7981,7981,0.00
14-02-2021,16:00:00,7762,7762,0.00
14-02-2021,15:00:00,8064,8064,0.00
14-02-2021,14:00:00,8280,8280,0.00
14-02-2021,13:00:00,8591,8591,0.00
14-02-2021,12:00:00,8389,8389,0.00
14-02-2021,11:00:00,8266,8266,0.00
14-02-2021,10:00:00,8271,8271,0.00
14-02-2021,09:00:00,8052,8052,0.00
14-02-2021,08:00:00,7566,7566,0.00
14-02-2021,07:00:00,6861,6861,0.00
14-02-2021,06:00:00,6270,6270,0.00
14-02-2021,05:00:00,5977,5977,0.00
14-02-2021,04:00:00,6081,6081,0.00
14-02-2021,03:00:00,6201,6201,0.00
14-02-2021,02:00:00,6385,6385,0.00
14-02-2021,01:00:00,6769,6769,0.00
13-02-2021,24:00:00,7384,7384,0.00
13-02-2021,23:00:00,7934,7934,0.00
13-02-2021,22:00:00,8391,8391,0.00
13-02-2021,21:00:00,8918,8918,0.00
13-02-2021,20:00:00,9158,9158,0.00
13-02-2021,19:30:00,9286,9286,0.00
13-02-2021,19:00:00,9370,9370,0.00
13-02-2021,18:00:00,8248,8248,0.00
13-02-2021,17:00:00,7398,7398,0.00
13-02-2021,16:00:00,7470,7470,0.00
13-02-2021,15:00:00,7772,7772,0.00
13-02-2021,14:00:00,7835,7835,0.00
13-02-2021,13:00:00,7971,7971,0.00
13-02-2021,12:00:00,7956,7956,0.00
13-02-2021,11:00:00,7634,7634,0.00
13-02-2021,10:00:00,7606,7606,0.00
13-02-2021,09:00:00,7559,7559,0.00
13-02-2021,08:00:00,7164,7164,0.00
13-02-2021,07:00:00,6454,6454,0.00
13-02-2021,06:00:00,5861,5861,0.00
13-02-2021,05:00:00,5581,5581,0.00
13-02-2021,03:00:00,5640,5640,0.00
13-02-2021,02:00:00,5888,5888,0.00
13-02-2021,01:00:00,6231,6231,0.00
12-02-2021,24:00:00,6697,6697,0.00
12-02-2021,23:00:00,7246,7246,0.00
12-02-2021,22:00:00,7622,7622,0.00
12-02-2021,21:00:00,8128,8128,0.00
12-02-2021,20:00:00,8148,8148,0.00
12-02-2021,19:30:00,8150,8150,0.00
12-02-2021,19:00:00,8141,8141,0.00
12-02-2021,18:00:00,7213,7213,0.00
12-02-2021,17:00:00,6287,6287,0.00
12-02-2021,16:00:00,6208,6208,0.00
12-02-2021,15:00:00,6261,6261,0.00
02-02-2021,09:00:00,7649,7649,0.00
02-02-2021,08:00:00,7201,7201,0.00
02-02-2021,07:00:00,6452,6452,0.00
02-02-2021,06:00:00,5883,5883,0.00
02-02-2021,05:00:00,5579,5579,0.00
02-02-2021,04:00:00,5648,5648,0.00
02-02-2021,03:00:00,5819,5819,0.00
02-02-2021,02:00:00,5971,5971,0.00
02-02-2021,01:00:00,6298,6298,0.00
01-02-2021,24:00:00,6848,6848,0.00
01-02-2021,23:00:00,7452,7452,0.00
01-02-2021,22:00:00,7918,7918,0.00
01-02-2021,21:00:00,8654,8654,0.00
01-02-2021,20:00:00,9017,9017,0.00
01-02-2021,19:30:00,9047,9047,0.00
01-02-2021,19:00:00,9074,9074,0.00
01-02-2021,18:00:00,8229,8229,0.00
01-02-2021,17:00:00,7282,7282,0.00
01-02-2021,16:00:00,7157,7157,0.00
01-02-2021,15:00:00,7521,7521,0.00
01-02-2021,14:00:00,7884,7884,0.00
01-02-2021,13:00:00,8077,8077,0.00
01-02-2021,12:00:00,7901,7901,0.00
01-02-2021,11:00:00,7678,7678,0.00
01-02-2021,10:00:00,7616,7616,0.00
01-02-2021,09:00:00,7276,7276,0.00
01-02-2021,08:00:00,6965,6965,0.00
01-02-2021,07:00:00,6153,6153,0.00
01-02-2021,06:00:00,5871,5871,0.00
01-02-2021,05:00:00,5589,5589,0.00
01-02-2021,04:00:00,5644,5644,0.00
01-02-2021,03:00:00,5820,5820,0.00
